routes,canonical_bitstring,provider_bitstrings,counts,probability,one_hot,joint_feasible,assignment,weighted_cost,worst_case_regret,base_energy,transformed_energy,scenario_costs,scenario_regrets
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1]",001100011001011,"[""110100110001100""]",1,0.000244140625,False,False,,,,3.0071038473682847,0.11772110711214201,{},{}
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1]",001100011010011,"[""110010110001100""]",1,0.000244140625,False,False,,,,2.964987145397055,0.11595055051798164,{},{}
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",001100011010100,"[""1010110001100""]",1,0.000244140625,False,False,,,,1.596131881164799,0.05840483584656285,{},{}
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]",001100011100011,"[""110001110001100""]",1,0.000244140625,False,False,,,,2.906871745209437,0.11350741987839011,{},{}
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0]",001100011100110,"[""11001110001100""]",1,0.000244140625,False,False,,,,2.860021975026145,0.11153788841817297,{},{}
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0]",001100011101100,"[""1101110001100""]",1,0.000244140625,False,False,,,,2.899635946650454,0.11320323198491794,{},{}
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0]",001100011110100,"[""1011110001100""]",1,0.000244140625,False,False,,,,2.860021975026145,0.11153788841817297,{},{}
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",001100011111000,"[""111110001100""]",1,0.000244140625,False,False,,,,6.865317895234758,0.27991771806232113,{},{}
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",001100011111110,"[""11111110001100""]",1,0.000244140625,False,False,,,,7.4316180108529295,0.303724577504128,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1]",001100100001111,"[""111100001001100""]",1,0.000244140625,False,False,,,,4.9609983696827795,0.19986146162377902,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]",001100100010110,"[""11010001001100""]",1,0.000244140625,False,False,,,,1.50738550797564,0.05467400059822786,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1]",001100100011001,"[""100110001001100""]",1,0.000244140625,False,False,,,,1.6408401436006117,0.06028433982394585,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1]",001100100011101,"[""101110001001100""]",1,0.000244140625,False,False,,,,2.947794335548825,0.11522777685755298,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",001100100100000,"[""1001001100""]",1,0.000244140625,False,False,,,,1.0864295437908453,0.03697730728288549,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",001100100100100,"[""1001001001100""]",1,0.000244140625,True,False,"[2, 0, 0, 0, 0]",0.4281249897379681,1.1503332606713932,0.42812498973796764,0.009302645816269772,"{""degradation"": 0.44977289891057903, ""nominal"": 0.42145828522646966, ""surge"": 0.4131437850768558}","{""degradation"": 1.1503332606713932, ""nominal"": 0.4458865051179705, ""surge"": 0.5812772790701184}"
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0]",001100100100110,"[""11001001001100""]",1,0.000244140625,False,False,,,,1.622960907162117,0.05953270927138373,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",001100100111100,"[""1111001001100""]",1,0.000244140625,False,False,,,,4.918554989499985,0.1980771717068611,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1]",001100100111101,"[""101111001001100""]",1,0.000244140625,False,False,,,,6.287548033923133,0.2556286785608134,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1]",001100101000101,"[""101000101001100""]",1,0.000244140625,False,False,,,,3.746538038782883,0.14880640159818928,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1]",001100101001101,"[""101100101001100""]",1,0.000244140625,False,False,,,,3.077860728376982,0.120695676733898,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1]",001100101001111,"[""111100101001100""]",1,0.000244140625,False,False,,,,6.283958932362269,0.25547779524995873,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",001100101010000,"[""10101001100""]",1,0.000244140625,False,False,,,,2.3085341185074095,0.08835372595394123,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]",001100101101010,"[""10101101001100""]",1,0.000244140625,False,False,,,,2.888557819671214,0.11273751530113206,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0]",001100101101100,"[""1101101001100""]",1,0.000244140625,False,False,,,,3.0486213823281423,0.11946647514562846,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1]",001100110001001,"[""100100011001100""]",1,0.000244140625,False,False,,,,1.7070936897369156,0.06306959240802221,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1]",001100110010011,"[""110010011001100""]",1,0.000244140625,False,False,,,,2.894549030211338,0.11298938158771987,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1]",001100110010101,"[""101010011001100""]",1,0.000244140625,False,False,,,,2.914238982109496,0.11381713334748016,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]",001100110011011,"[""110110011001100""]",1,0.000244140625,False,False,,,,4.237134006366576,0.1694307117843754,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]",001100110100010,"[""10001011001100""]",1,0.000244140625,False,False,,,,1.5770910497969495,0.05760437265835615,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1]",001100110100011,"[""110001011001100""]",1,0.000244140625,False,False,,,,2.914238982109496,0.11381713334748016,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0]",001100110101000,"[""101011001100""]",1,0.000244140625,False,False,,,,3.6299090555552125,0.14390340099132712,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0]",001100110101100,"[""1101011001100""]",1,0.000244140625,False,False,,,,2.971604501502335,0.11622873952471142,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",001100110110100,"[""1011011001100""]",1,0.000244140625,False,False,,,,2.905582461610117,0.1134532193006697,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]",001100111001010,"[""10100111001100""]",1,0.000244140625,False,False,,,,4.906749905932087,0.19758089427825248,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1]",001100111010101,"[""101010111001100""]",1,0.000244140625,False,False,,,,6.266520234416118,0.2547446846264531,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0]",001100111011100,"[""1110111001100""]",1,0.000244140625,False,False,,,,6.226908132014255,0.253079419640508,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1]",001100111100001,"[""100001111001100""]",1,0.000244140625,False,False,,,,4.98413205543465,0.20083398553800166,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]",001100111100111,"[""111001111001100""]",1,0.000244140625,False,False,,,,9.606273932790426,0.3951455863297136,{},{}
