routes,counts,probability,bitstring
"[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",3,0.000732421875,000001111100010
"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",3,0.000732421875,000010101001010
"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0]",3,0.000732421875,001011101011111
"[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0]",3,0.000732421875,001110011011000
"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0]",3,0.000732421875,010001101111111
"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",3,0.000732421875,100010110011000
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",3,0.000732421875,101001000000010
"[0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1]",3,0.000732421875,101110110000110
"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",3,0.000732421875,110000100000001
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",3,0.000732421875,110100011100011
"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1]",3,0.000732421875,111011010000001
"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1]",3,0.000732421875,111101101000001
"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,0.00048828125,000000000001111
"[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,0.00048828125,000000010101010
"[1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,0.00048828125,000000010111001
"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",2,0.00048828125,000000011000010
"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2,0.00048828125,000000100100101
"[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2,0.00048828125,000000100110001
"[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",2,0.00048828125,000000111011101
"[0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",2,0.00048828125,000000111101100
"[0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",2,0.00048828125,000001001001010
"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",2,0.00048828125,000001101011100
"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0]",2,0.00048828125,000001110110011
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",2,0.00048828125,000010010100011
"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",2,0.00048828125,000010010111111
"[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",2,0.00048828125,000010110101110
"[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0]",2,0.00048828125,000011101111010
"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2,0.00048828125,000100000011100
"[1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",2,0.00048828125,000100001111101
"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0]",2,0.00048828125,000100111000000
"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0]",2,0.00048828125,000100111010011
"[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0]",2,0.00048828125,000100111110010
"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",2,0.00048828125,000101000010101
"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",2,0.00048828125,000101010010100
"[1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",2,0.00048828125,000101100010101
"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]",2,0.00048828125,000101111110000
"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",2,0.00048828125,000110010001101
"[0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",2,0.00048828125,000110010100110
"[0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0]",2,0.00048828125,000110110101010
"[1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0]",2,0.00048828125,000110111010111
"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",2,0.00048828125,000111000010000
"[0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0]",2,0.00048828125,000111101100110
"[0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",2,0.00048828125,000111110010110
"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",2,0.00048828125,001000100100101
"[0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0]",2,0.00048828125,001000111011010
"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0]",2,0.00048828125,001000111111000
"[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0]",2,0.00048828125,001001110011011
"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]",2,0.00048828125,001010001000101
"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]",2,0.00048828125,001010001011010
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",2,0.00048828125,001011000000010
"[0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",2,0.00048828125,001011001001010
"[1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",2,0.00048828125,001011001001111
"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",2,0.00048828125,001011001010101
"[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",2,0.00048828125,001011010111110
"[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",2,0.00048828125,001011011011011
"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0]",2,0.00048828125,001011110000100
"[1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0]",2,0.00048828125,001011110100101
"[0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0]",2,0.00048828125,001011110101010
"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",2,0.00048828125,001011111000001
"[0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",2,0.00048828125,001100001011100
"[1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]",2,0.00048828125,001100100100111
"[0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]",2,0.00048828125,001100101000100
"[1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]",2,0.00048828125,001100101010111
"[0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0]",2,0.00048828125,001100111001000
