S,T,eta,inner_solver,objective,rho,run_family,run_id,weight_signal,final_assignment,trajectory_distinct_routes,final_weight_entropy,final_effective_environments,final_effective_fraction,final_maximum_weight,minimum_effective_environments,all_exact_best_response_checks_pass,training_scenario_count,training_mean_cost,training_median_cost,training_mean_regret,training_median_regret,training_worst_regret,training_survival_rate,training_violating_scenarios,training_mean_overflow,training_maximum_overflow,training_mean_maximum_utilization,training_worst_maximum_utilization,training_mean_weighted_latency,training_maximum_weighted_latency,training_nominal_cost,training_nominal_feasible,validation_scenario_count,validation_mean_cost,validation_median_cost,validation_mean_regret,validation_median_regret,validation_worst_regret,validation_survival_rate,validation_violating_scenarios,validation_mean_overflow,validation_maximum_overflow,validation_mean_maximum_utilization,validation_worst_maximum_utilization,validation_mean_weighted_latency,validation_maximum_weighted_latency,validation_nominal_cost,validation_nominal_feasible,final_scenario_count,final_mean_cost,final_median_cost,final_mean_regret,final_median_regret,final_worst_regret,final_survival_rate,final_violating_scenarios,final_mean_overflow,final_maximum_overflow,final_mean_maximum_utilization,final_worst_maximum_utilization,final_mean_weighted_latency,final_maximum_weighted_latency,final_nominal_cost,final_nominal_feasible,selected_adaptive_on_validation,selected_static_on_validation,original_s3_static_control
5,3,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s5-eta0p25-t3-rho0,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.6076496987450657,4.991066921062296,0.9982133842124592,0.22148392437715467,4.991066921062296,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,5,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s5-eta0p25-t5-rho0,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.6021015873033633,4.963452600070614,0.9926905200141227,0.24438866466274967,4.963452600070614,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,3,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s5-eta0p5-t3-rho0,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.6021015873033633,4.963452600070614,0.9926905200141227,0.24438866466274972,4.963452600070614,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,5,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s5-eta0p5-t5-rho0,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.5787977345942557,4.849122373192202,0.9698244746384403,0.2941810099985614,4.849122373192202,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,3,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s5-eta1-t3-rho0,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.5787977345942557,4.849122373192202,0.9698244746384403,0.29418100999856134,4.849122373192202,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
5,5,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s5-eta1-t5-rho0,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.4802881792415725,4.394211819101962,0.8788423638203924,0.4062255272816939,4.394211819101962,True,5,0.2532274403090463,0.24864864864864877,0.13048788645053103,0.11577099592593551,0.33808137470709426,1.0,0,0.0,0.0,0.5688888888888889,1.0,35.55,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
8,3,0.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s8-eta0-t3-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,2.0794415416798357,7.999999999999998,0.9999999999999998,0.125,7.999999999999998,True,8,0.2496935193104875,0.24864864864864877,0.10863800588673318,0.07563058460678163,0.33808137470709426,1.0,0,0.0,0.0,0.5291327913279132,1.0,35.840500000000006,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
8,5,0.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s8-eta0-t5-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,2.0794415416798357,7.999999999999998,0.9999999999999998,0.125,7.999999999999998,True,8,0.2496935193104875,0.24864864864864877,0.10863800588673318,0.07563058460678163,0.33808137470709426,1.0,0,0.0,0.0,0.5291327913279132,1.0,35.840500000000006,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
8,3,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s8-eta0p25-t3-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,2.0781917485052417,7.990007899933102,0.9987509874916377,0.14002390939933645,7.990007899933102,True,8,0.2496935193104875,0.24864864864864877,0.10863800588673318,0.07563058460678163,0.33808137470709426,1.0,0,0.0,0.0,0.5291327913279132,1.0,35.840500000000006,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
8,5,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s8-eta0p25-t5-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,2.0742181866179856,7.958322103490697,0.9947902629363371,0.15645323844659037,7.958322103490697,True,8,0.2496935193104875,0.24864864864864877,0.10863800588673318,0.07563058460678163,0.33808137470709426,1.0,0,0.0,0.0,0.5291327913279132,1.0,35.840500000000006,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
8,3,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s8-eta0p5-t3-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,2.0742181866179856,7.958322103490697,0.9947902629363371,0.15645323844659045,7.958322103490697,True,8,0.2496935193104875,0.24864864864864877,0.10863800588673318,0.07563058460678163,0.33808137470709426,1.0,0,0.0,0.0,0.5291327913279132,1.0,35.840500000000006,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
8,5,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s8-eta0p5-t5-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,2.0567261138857553,7.820325000702507,0.9775406250878134,0.193697787976789,7.820325000702507,True,8,0.2496935193104875,0.24864864864864877,0.10863800588673318,0.07563058460678163,0.33808137470709426,1.0,0,0.0,0.0,0.5291327913279132,1.0,35.840500000000006,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
8,3,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s8-eta1-t3-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,2.056726113885755,7.820325000702503,0.9775406250878129,0.19369778797678894,7.820325000702503,True,8,0.2496935193104875,0.24864864864864877,0.10863800588673318,0.07563058460678163,0.33808137470709426,1.0,0,0.0,0.0,0.5291327913279132,1.0,35.840500000000006,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
8,5,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s8-eta1-t5-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,1.974511453954481,7.203099748175036,0.9003874685218795,0.2857947019162986,7.203099748175036,True,8,0.2496935193104875,0.24864864864864877,0.10863800588673318,0.07563058460678163,0.33808137470709426,1.0,0,0.0,0.0,0.5291327913279132,1.0,35.840500000000006,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
12,3,0.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s12-eta0-t3-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,2.4849066497880004,12.0,1.0,0.08333333333333333,12.0,True,12,0.2511384694918517,0.24864864864864877,0.10230241407404043,0.06739699211690964,0.33808137470709426,1.0,0,0.0,0.0,0.5138708951174423,1.0,35.74913333333333,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
12,5,0.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s12-eta0-t5-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,2.4849066497880004,12.0,1.0,0.08333333333333333,12.0,True,12,0.2511384694918517,0.24864864864864877,0.10230241407404043,0.06739699211690964,0.33808137470709426,1.0,0,0.0,0.0,0.5138708951174423,1.0,35.74913333333333,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
12,3,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s12-eta0p25-t3-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,2.4839681822695576,11.988743672453717,0.9990619727044764,0.09367403594340437,11.988743672453717,True,12,0.2511384694918517,0.24864864864864877,0.10230241407404043,0.06739699211690964,0.33808137470709426,1.0,0,0.0,0.0,0.5138708951174423,1.0,35.74913333333333,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
12,5,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s12-eta0p25-t5-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,2.4809757259900587,11.952921506032881,0.9960767921694068,0.10509582560927497,11.952921506032881,True,12,0.2511384694918517,0.24864864864864877,0.10230241407404043,0.06739699211690964,0.33808137470709426,1.0,0,0.0,0.0,0.5138708951174423,1.0,35.74913333333333,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
12,3,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s12-eta0p5-t3-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,2.480975725990059,11.952921506032887,0.9960767921694073,0.10509582560927501,11.952921506032887,True,12,0.2511384694918517,0.24864864864864877,0.10230241407404043,0.06739699211690964,0.33808137470709426,1.0,0,0.0,0.0,0.5138708951174423,1.0,35.74913333333333,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
12,5,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s12-eta0p5-t5-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,2.4676922274182846,11.79519479082767,0.9829328992356392,0.1314551552266641,11.79519479082767,True,12,0.2511384694918517,0.24864864864864877,0.10230241407404043,0.06739699211690964,0.33808137470709426,1.0,0,0.0,0.0,0.5138708951174423,1.0,35.74913333333333,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
12,3,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s12-eta1-t3-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,2.4676922274182846,11.79519479082767,0.9829328992356392,0.13145515522666404,11.79519479082767,True,12,0.2511384694918517,0.24864864864864877,0.10230241407404043,0.06739699211690964,0.33808137470709426,1.0,0,0.0,0.0,0.5138708951174423,1.0,35.74913333333333,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
12,5,1.0,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.0,B4-focused,B4-focused-s12-eta1-t5-rho0,"per-scenario normalized regret clipped to [0,1]","[0,2,1,2]",1,2.4033643833696696,11.060325028042639,0.9216937523368866,0.19971825587477485,11.060325028042639,True,12,0.2511384694918517,0.24864864864864877,0.10230241407404043,0.06739699211690964,0.33808137470709426,1.0,0,0.0,0.0,0.5138708951174423,1.0,35.74913333333333,41.2,0.24864864864864877,True,16,0.24828569918984775,0.24864864864864877,0.06223626866373329,0.055015141933679124,0.1588192674881542,1.0,0,0.0,0.0,0.4438790650406504,0.5333333333333333,35.506375,38.17999999999999,0.24864864864864877,True,24,0.25145614356221996,0.24864864864864877,0.08023960448589561,0.06514388490416781,0.3163114558213304,1.0,0,0.0,0.0,0.47244708994709,0.6190476190476192,36.16916666666667,43.160000000000004,0.24864864864864877,True,False,False,False
3,3,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.1,B5-diversity,B5-diversity-s3-eta0p25-t3-rho0p1,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.096459294778484,2.9935479664178652,0.9978493221392885,0.3643359685108991,2.9935479664178652,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
3,3,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.25,B5-diversity,B5-diversity-s3-eta0p25-t3-rho0p25,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.0973423489987082,2.996192599088221,0.9987308663627403,0.3571062044184815,2.996192599088221,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
3,3,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.5,B5-diversity,B5-diversity-s3-eta0p25-t3-rho0p5,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.0981974483242956,2.9987557370716322,0.9995852456905441,0.3468887329500105,2.9987557370716322,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
3,5,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.1,B5-diversity,B5-diversity-s3-eta0p25-t5-rho0p1,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.0913700935658368,2.978351899197043,0.9927839663990143,0.39053210779936376,2.978351899197043,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
3,5,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.25,B5-diversity,B5-diversity-s3-eta0p25-t5-rho0p25,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.0954327746684613,2.9904766059063874,0.9968255353021291,0.37108161896342157,2.9904766059063874,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
3,5,0.25,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.5,B5-diversity,B5-diversity-s3-eta0p25-t5-rho0p5,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.0979531467704897,2.9980232258660373,0.9993410752886791,0.3504392166959107,2.9980232258660373,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
3,3,0.5,exact exhaustive best response over the jointly training-feasible domain,weighted normalized cost,0.1,B5-diversity,B5-diversity-s3-eta0p5-t3-rho0p1,"per-scenario normalized regret clipped to [0,1]","[1,0,2,2]",1,1.0897686503311932,2.973586054830843,0.991195351610281,0.3966159169827397,2.973586054830843,True,3,0.24514054470174573,0.24864864864864877,0.12565574562333096,0.03888586216289861,0.33808137470709426,1.0,0,0.0,0.0,0.6333333333333333,1.0,35.5,40.1,0.24864864864864877,True,16,0.2519585276512321,0.24864864864864877,0.0704474852850961,0.06280786490896526,0.1912107947582657,1.0,0,0.0,0.0,0.44483333333333336,0.5333333333333333,35.642925,38.51,0.24864864864864877,True,24,0.24965568176117156,0.24864864864864877,0.07544481237202914,0.05861221246840592,0.3163114558213304,1.0,0,0.0,0.0,0.45804232804232803,0.6190476190476192,36.1375,43.160000000000004,0.24864864864864877,True,False,False,False
