routes,canonical_bitstring,provider_bitstrings,counts,probability,one_hot,joint_feasible,assignment,weighted_cost,worst_case_regret,base_energy,transformed_energy,scenario_costs,scenario_regrets
"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1]",000001100100010011,"[""110010001001100000""]",2,0.00048828125,False,False,,,,2.313210711811175,0.07573059273180693,{},{}
"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",000101001000010010,"[""10010000100101000""]",2,0.00048828125,False,False,,,,3.1201276901445403,0.1048286236211953,{},{}
"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",000101100000110001,"[""100011000001101000""]",2,0.00048828125,False,False,,,,4.333538486389967,0.14858512618431255,{},{}
"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",000111111011000101,"[""101000110111111000""]",2,0.00048828125,False,False,,,,13.359835747690745,0.4740801691422793,{},{}
"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1]",001000010010100111,"[""111001010010000100""]",2,0.00048828125,False,False,,,,5.463331766880138,0.18932631847181042,{},{}
"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1]",001000011010010011,"[""110010010110000100""]",2,0.00048828125,False,False,,,,3.6655633965729875,0.12449744390876817,{},{}
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",001001001000010000,"[""10000100100100""]",2,0.00048828125,False,False,,,,1.975901452179754,0.06356696807205059,{},{}
"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1]",001011000011001001,"[""100100110000110100""]",2,0.00048828125,False,False,,,,3.686710947306409,0.12526004043480357,{},{}
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0]",001100011011101100,"[""1101110110001100""]",2,0.00048828125,False,False,,,,4.037020336748865,0.13789245951699092,{},{}
"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",010000110000000010,"[""10000000011000010""]",2,0.00048828125,False,False,,,,3.876620070140621,0.13210830570965268,{},{}
"[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]",010011110111001010,"[""10100111011110010""]",2,0.00048828125,False,False,,,,7.318436067635604,0.2562227696506066,{},{}
"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",010100101010101000,"[""101010101001010""]",2,0.00048828125,False,False,,,,3.456847772418265,0.11697100210394222,{},{}
"[0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0]",010110111100011110,"[""11110001111011010""]",2,0.00048828125,False,False,,,,8.594387779873216,0.30223454450846476,{},{}
"[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0]",010111000010111110,"[""11111010000111010""]",2,0.00048828125,False,False,,,,11.313925545694483,0.40030311418730563,{},{}
"[0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",010111101010010101,"[""101010010101111010""]",2,0.00048828125,False,False,,,,7.43291065431143,0.2603508090258879,{},{}
"[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",011100110110010001,"[""100010011011001110""]",2,0.00048828125,False,False,,,,4.004890077118924,0.13673381827842493,{},{}
"[0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1]",011101110101100011,"[""110001101011101110""]",2,0.00048828125,False,False,,,,6.582075069803851,0.22966904028813298,{},{}
