routes,counts,probability,bitstring
"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",57,0.013916015625,001100010001
"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",55,0.013427734375,010001100001
"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",54,0.01318359375,001001100010
"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]",52,0.0126953125,001010001010
"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]",52,0.0126953125,010001001010
"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",52,0.0126953125,100001100001
"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",52,0.0126953125,100010100001
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]",46,0.01123046875,001100100100
"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0]",40,0.009765625,001100010100
"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",40,0.009765625,100010001010
"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",38,0.00927734375,100100100001
"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",37,0.009033203125,001010100010
"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",37,0.009033203125,010001100010
"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",36,0.0087890625,100001010010
"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]",35,0.008544921875,010001010010
"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",35,0.008544921875,100001100010
"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",35,0.008544921875,100001100100
"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",35,0.008544921875,100100001010
"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",34,0.00830078125,010001010100
"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",34,0.00830078125,010100100001
"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",34,0.00830078125,100100010001
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",33,0.008056640625,001010100100
"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0]",33,0.008056640625,010001100100
"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",33,0.008056640625,010010001010
"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",33,0.008056640625,010010100001
"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1]",33,0.008056640625,100001010100
"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",32,0.0078125,010100001010
"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",32,0.0078125,100010001100
"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",31,0.007568359375,001010010100
"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",31,0.007568359375,010010010001
"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",31,0.007568359375,010100010001
"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",31,0.007568359375,100010010001
"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",30,0.00732421875,001010010010
"[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",29,0.007080078125,001100100010
"[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",27,0.006591796875,001100010010
"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",27,0.006591796875,010010001100
"[0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",26,0.00634765625,010100001100
"[0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",25,0.006103515625,100100001100
"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",24,0.005859375,100010010100
"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",24,0.005859375,100100010100
"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",22,0.00537109375,010010100010
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",22,0.00537109375,010100100100
"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",22,0.00537109375,100010010010
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",21,0.005126953125,100010100100
