routes,canonical_bitstring,provider_bitstrings,counts,probability,one_hot,joint_feasible,assignment,current_objective,base_energy,transformed_energy,scenario_costs,scenario_regrets
"[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",001100001100,"[""001100001100""]",4,0.0009765625,True,False,"[2, 0, 2, 0]",0.35076109825564616,0.35076109825564605,0.00593617886219036,"{""degradation"": 0.33856812933025404, ""nominal"": 0.3474285714285714, ""surge"": 0.366286594008113}","{""degradation"": 0.6574025420720016, ""nominal"": 0.2566739308090437, ""surge"": 0.31490823349212194}"
"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",001100010100,"[""001010001100""]",4,0.0009765625,True,False,"[2, 0, 1, 0]",0.30545637824887684,0.305456378248877,0.003635054089929919,"{""degradation"": 0.2803211410024343, ""nominal"": 0.2999691119691119, ""surge"": 0.3360788817750844}","{""degradation"": 0.3923524817155436, ""nominal"": 0.152036229910106, ""surge"": 0.2505936363844476}"
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",001100100000,"[""000001001100""]",4,0.0009765625,False,False,,,1.023914189103595,0.04012708110466,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0]",001100101100,"[""001101001100""]",4,0.0009765625,False,False,,,1.7462491425979896,0.07681603658451278,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",001101000100,"[""001000101100""]",4,0.0009765625,False,False,,,2.4582716779314553,0.11298120202905629,{},{}
"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",001101010000,"[""000010101100""]",4,0.0009765625,False,False,,,2.389362118563569,0.10948113638284321,{},{}
"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]",001110010000,"[""000010011100""]",4,0.0009765625,False,False,,,2.3426773868866135,0.10710991783139596,{},{}
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",010000000100,"[""001000000010""]",4,0.0009765625,False,False,,,1.6077006063357397,0.0697788565973977,{},{}
"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",010000110001,"[""100011000010""]",4,0.0009765625,False,False,,,2.235192741300702,0.10165054007653024,{},{}
"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",010001000000,"[""000000100010""]",4,0.0009765625,False,False,,,1.794373967312869,0.0792604005778352,{},{}
"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",010001000100,"[""001000100010""]",4,0.0009765625,False,False,,,1.0209682012822308,0.0399774480078545,{},{}
"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",010001001000,"[""000100100010""]",4,0.0009765625,False,False,,,1.1844905581090281,0.048283102386831644,{},{}
"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0]",010001011010,"[""010110100010""]",4,0.0009765625,False,False,,,1.9045175421319196,0.08485483110259223,{},{}
"[0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0]",010001101010,"[""010101100010""]",4,0.0009765625,False,False,,,1.7236101801512103,0.07566615468927594,{},{}
"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]",010010100010,"[""010001010010""]",4,0.0009765625,True,False,"[1, 1, 0, 1]",0.3703466882808537,0.37034668828085393,0.006930973364388124,"{""degradation"": 0.1940983708882093, ""nominal"": 0.42708880308880315, ""surge"": 0.48985289086554884}","{""degradation"": 3.7890115197442935e-16, ""nominal"": 0.43230727322255513, ""surge"": 0.5779906058733059}"
"[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]",010100110010,"[""010011001010""]",4,0.0009765625,False,False,,,1.6203008581751823,0.07041885065629773,{},{}
"[0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",010100111100,"[""001111001010""]",4,0.0009765625,False,False,,,4.9951489244883875,0.24183468739137176,{},{}
"[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",010101101000,"[""000101101010""]",4,0.0009765625,False,False,,,3.76204528222621,0.17920268486381802,{},{}
