routes,counts,probability,bitstring
"[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",72,0.017578125,001100001010
"[1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",71,0.017333984375,001001010001
"[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]",70,0.01708984375,001010001001
"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]",68,0.0166015625,001010001010
"[0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",67,0.016357421875,001001010010
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",67,0.016357421875,100001001001
"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",67,0.016357421875,100100001001
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",65,0.015869140625,001001001001
"[0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",65,0.015869140625,001001001010
"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",65,0.015869140625,001010001100
"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",65,0.015869140625,001010010001
"[1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",64,0.015625,001001100001
"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",64,0.015625,010001100001
"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",63,0.015380859375,010010001001
"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",63,0.015380859375,010100100001
"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",62,0.01513671875,001001100010
"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]",62,0.01513671875,010001010001
"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",61,0.014892578125,001010100001
"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]",61,0.014892578125,010001001010
"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",61,0.014892578125,100001010001
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",60,0.0146484375,001001001100
"[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0]",59,0.014404296875,001001100100
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0]",59,0.014404296875,010001001100
"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",59,0.014404296875,010100001001
"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",59,0.014404296875,100001100001
