D,seed,matched_control_seed,matched_batch_count,matched_batch_size,qaoa_feasible_fraction_valid,random_feasible_fraction_valid_mean,random_feasible_fraction_valid_median,random_feasible_fraction_valid_q25,random_feasible_fraction_valid_q75,random_feasible_fraction_valid_min,random_feasible_fraction_valid_max,empirical_p_random_at_least_as_good_feasible_fraction_valid,qaoa_near_optimal_fraction_valid,random_near_optimal_fraction_valid_mean,random_near_optimal_fraction_valid_median,random_near_optimal_fraction_valid_q25,random_near_optimal_fraction_valid_q75,random_near_optimal_fraction_valid_min,random_near_optimal_fraction_valid_max,empirical_p_random_at_least_as_good_near_optimal_fraction_valid,qaoa_exact_optimum_fraction_valid,random_exact_optimum_fraction_valid_mean,random_exact_optimum_fraction_valid_median,random_exact_optimum_fraction_valid_q25,random_exact_optimum_fraction_valid_q75,random_exact_optimum_fraction_valid_min,random_exact_optimum_fraction_valid_max,empirical_p_random_at_least_as_good_exact_optimum_fraction_valid,qaoa_mean_valid_objective,random_mean_valid_objective_mean,random_mean_valid_objective_median,random_mean_valid_objective_q25,random_mean_valid_objective_q75,random_mean_valid_objective_min,random_mean_valid_objective_max,empirical_p_random_at_least_as_good_mean_valid_objective,qaoa_median_valid_objective,random_median_valid_objective_mean,random_median_valid_objective_median,random_median_valid_objective_q25,random_median_valid_objective_q75,random_median_valid_objective_min,random_median_valid_objective_max,empirical_p_random_at_least_as_good_median_valid_objective,qaoa_best_feasible_objective_gap,random_best_feasible_objective_gap_mean,random_best_feasible_objective_gap_median,random_best_feasible_objective_gap_q25,random_best_feasible_objective_gap_q75,random_best_feasible_objective_gap_min,random_best_feasible_objective_gap_max,empirical_p_random_at_least_as_good_best_feasible_objective_gap,qaoa_best_feasible_worst_case_regret,random_best_feasible_worst_case_regret_mean,random_best_feasible_worst_case_regret_median,random_best_feasible_worst_case_regret_q25,random_best_feasible_worst_case_regret_q75,random_best_feasible_worst_case_regret_min,random_best_feasible_worst_case_regret_max,empirical_p_random_at_least_as_good_best_feasible_worst_case_regret,matched_batches_sha256
4,6601,14201,1000,4096,0.39892578125,0.481493896484375,0.481689453125,0.47607421875,0.48663330078125,0.459716796875,0.505615234375,1.0,0.01025390625,0.0123251953125,0.01220703125,0.01123046875,0.013427734375,0.007080078125,0.018798828125,0.9050949050949051,0.01025390625,0.0123251953125,0.01220703125,0.01123046875,0.013427734375,0.007080078125,0.018798828125,0.9050949050949051,0.3514916239190294,0.35614341211208955,0.35616608749515277,0.35524477160288,0.3570337098693531,0.35184413500812045,0.36009980856348717,0.000999000999000999,0.3346867333821466,0.33582155730003854,0.3346867333821466,0.3346867333821466,0.3346867333821466,0.33311879130612143,0.3447858282297432,0.7922077922077922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12322936529555982,0.12322936529555982,0.12322936529555982,0.12322936529555982,0.12322936529555982,0.12322936529555982,0.12322936529555982,1.0,bf08502d14641cef9da0893356ecafb0a1bc17c95453310462219b38f9115cfc
4,6602,14202,1000,4096,0.2861328125,0.481794921875,0.4820556640625,0.476318359375,0.48736572265625,0.455810546875,0.508056640625,1.0,0.008544921875,0.012395263671875,0.012451171875,0.01123046875,0.013427734375,0.007080078125,0.018310546875,0.996003996003996,0.008544921875,0.012395263671875,0.012451171875,0.01123046875,0.013427734375,0.007080078125,0.018310546875,0.996003996003996,0.357466403868904,0.3561249225258312,0.3561771735974245,0.3551972916141607,0.3570042744910077,0.3516280385469635,0.3607686614905722,0.8451548451548452,0.3346867333821466,0.3358445064996255,0.3346867333821466,0.3346867333821466,0.3346867333821466,0.33311879130612143,0.3447858282297432,0.7852147852147852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12322936529555982,0.12322936529555982,0.12322936529555982,0.12322936529555982,0.12322936529555982,0.12322936529555982,0.12322936529555982,1.0,640d525aa8ec119b10f2f584250ea8785b2be39ef6ad9dd4cda918ec4001bbe4
4,6603,14203,1000,4096,0.422607421875,0.48148388671875,0.481201171875,0.47607421875,0.48681640625,0.459228515625,0.506103515625,1.0,0.010009765625,0.012244384765625,0.01220703125,0.010986328125,0.013427734375,0.007080078125,0.017822265625,0.9170829170829171,0.010009765625,0.012244384765625,0.01220703125,0.010986328125,0.013427734375,0.007080078125,0.017822265625,0.9170829170829171,0.3510533508298809,0.3561960016698892,0.3561918439383126,0.35523667878890375,0.35718160419252276,0.3514143966834552,0.3606510019779548,0.000999000999000999,0.3346867333821466,0.33591676080618116,0.3346867333821466,0.3346867333821466,0.3346867333821466,0.33311879130612143,0.3447858282297432,0.7722277722277723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12322936529555982,0.12322936529555982,0.12322936529555982,0.12322936529555982,0.12322936529555982,0.12322936529555982,0.12322936529555982,1.0,315188fde896128eb40dff0d7f8d747fe0ef3f93c91f0c5b99d76041a6acd5fc
